[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
116.65 0 -0.340151 -0.571522 2.26698 0.0142367 0.02805 -0.000150479 0.205637 0.236861 0.168731 0.701813 -1.54372
116.65 1 0.339462 0.562143 2.26603 0.0142533 0.0278917 0.000103754 0.205292 0.236189 0.168834 0.6993 1.54856
116.7 0 -0.339789 -0.571733 2.26913 0.0142026 0.0280712 -0.000123137 0.205606 0.236948 0.168532 0.702928 -1.54304
116.7 1 0.339711 0.562528 2.26819 0.0142205 0.0280241 0.000168669 0.205535 0.236754 0.168632 0.701906 1.54793
116.75 0 -0.339242 -0.571528 2.27155 0.0142115 0.0279752 -0.000122254 0.205394 0.236543 0.168585 0.701466 -1.54233
116.75 1 0.339532 0.562367 2.27043 0.0142191 0.0280252 0.000197035 0.205534 0.236762 0.16862 0.701985 1.54738
116.8 0 -0.339124 -0.571708 2.27373 0.0142293 0.0279419 -0.000149473 0.205356 0.236404 0.168687 0.700601 -1.54176
116.8 1 0.338986 0.562518 2.27288 0.0142083 0.0279628 0.000106446 0.205356 0.236489 0.168568 0.701376 1.54691
116.85 0 -0.339129 -0.571875 2.27622 0.0142005 0.0280213 -0.000134819 0.205479 0.236739 0.168518 0.70235 -1.54117
116.85 1 0.339112 0.562417 2.27519 0.0142138 0.0279983 0.000133127 0.205456 0.236641 0.168597 0.701713 1.5462
116.9 0 -0.338461 -0.571862 2.27832 0.0141634 0.0279906 -0.000119639 0.205314 0.236608 0.168299 0.702888 -1.54061
116.9 1 0.338689 0.562494 2.27742 0.0142066 0.0279562 0.000217205 0.205336 0.236472 0.168542 0.701434 1.5456
116.95 0 -0.337855 -0.571754 2.28076 0.0141814 0.0278669 -0.000131401 0.205057 0.236085 0.168405 0.700834 -1.54006
116.95 1 0.338388 0.562765 2.27959 0.0141982 0.0279408 0.000164873 0.205278 0.236401 0.1685 0.701394 1.54487
117 0 -0.338044 -0.572046 2.28309 0.0141622 0.0279643 -0.000141797 0.205247 0.236498 0.16829 0.702595 -1.5428
117 1 0.337722 0.562578 2.28164 0.014192 0.0278496 0.000120377 0.205041 0.236011 0.168469 0.70033 1.54419
117.05 0 -0.338048 -0.572073 2.28513 0.014169 0.0279754 -0.000138139 0.205291 0.236545 0.168331 0.702562 -1.54246
117.05 1 0.338214 0.562556 2.28423 0.0141964 0.0279595 0.000185814 0.205319 0.236483 0.168486 0.701704 1.54362
117.1 0 -0.336892 -0.571962 2.28757 0.014134 0.0278501 -0.000162443 0.2049 0.236017 0.168119 0.701856 -1.53803
117.1 1 0.337669 0.562756 2.28656 0.014182 0.0279103 0.000153765 0.205164 0.236271 0.168406 0.701401 1.5431
117.15 0 -0.337079 -0.572136 2.28978 0.0141689 0.0278409 -0.000146295 0.204963 0.235976 0.168329 0.700829 -1.53735
117.15 1 0.336942 0.562808 2.28888 0.014172 0.0278109 0.000146516 0.204897 0.235849 0.168347 0.700358 1.54264
117.2 0 -0.337268 -0.57237 2.29212 0.0141407 0.0279549 -0.000154664 0.205172 0.23646 0.16816 0.703032 -1.53671
117.2 1 0.337251 0.562716 2.29098 0.0141693 0.0279016 0.000168355 0.205112 0.236236 0.168328 0.701628 1.54187
117.25 0 -0.33654 -0.572197 2.29448 0.0141283 0.0278639 -0.00013542 0.20492 0.236073 0.168089 0.702157 -1.53608
117.25 1 0.33689 0.562879 2.29368 0.0141579 0.0278767 0.00017241 0.205023 0.236131 0.16826 0.7016 1.5412
117.3 0 -0.336057 -0.572312 2.29663 0.0141234 0.0278061 -0.000129369 0.204767 0.235828 0.16806 0.701529 -1.53557
117.3 1 0.336469 0.56298 2.29598 0.0141634 0.0278068 0.000145005 0.204866 0.235832 0.168296 0.700525 1.54012
117.35 0 -0.336611 -0.572347 2.29899 0.0141293 0.0279245 -0.00013103 0.20507 0.236329 0.168095 0.702913 -1.53487
117.35 1 0.336046 0.562793 2.29767 0.0141493 0.0277845 0.000150477 0.204777 0.235738 0.168212 0.7006 1.53945
117.4 0 -0.335762 -0.572511 2.30143 0.0141068 0.0278283 -0.000143483 0.204781 0.235923 0.16796 0.702251 -1.53418
117.4 1 0.336112 0.562981 2.30059 0.0141283 0.0278648 0.000184112 0.204922 0.236082 0.168083 0.702212 1.53886
117.45 0 -0.335219 -0.572432 2.30373 0.0140925 0.0277793 -0.000125295 0.204626 0.235713 0.167877 0.701969 -1.5335
117.45 1 0.335569 0.563107 2.30273 0.014139 0.0277559 0.000141155 0.204683 0.235616 0.168152 0.700481 1.53834
117.5 0 -0.335163 -0.572622 2.30575 0.0140981 0.0277818 -0.000146974 0.204646 0.235726 0.167908 0.701875 -1.5329
117.5 1 0.335453 0.563058 2.30472 0.0141315 0.0277756 0.000161606 0.204712 0.235701 0.168105 0.700949 1.53788
117.55 0 -0.335166 -0.572731 2.30843 0.0140734 0.0278521 -0.000120024 0.204757 0.236022 0.167764 0.703397 -1.53144
117.55 1 0.334907 0.563083 2.30724 0.014099 0.0277613 0.000177251 0.204598 0.235642 0.167909 0.701613 1.53723
117.6 0 -0.334198 -0.572608 2.31095 0.0140579 0.0277233 -0.000144206 0.204405 0.235478 0.167669 0.702143 -1.53119
117.6 1 0.334975 0.563302 2.30989 0.0141111 0.0277688 0.000153214 0.204646 0.235671 0.167985 0.701376 1.53644
117.65 0 -0.333959 -0.572791 2.31279 0.0140528 0.027713 -0.000139409 0.204367 0.235433 0.167639 0.702136 -1.5313
117.65 1 0.334676 0.563307 2.31198 0.0141126 0.0277354 0.000163318 0.204568 0.235531 0.167992 0.700912 1.53575
117.7 0 -0.33427 -0.573058 2.31531 0.0140476 0.027806 -0.00010497 0.204582 0.235825 0.167612 0.70345 -1.52995
117.7 1 0.334071 0.563169 2.31405 0.0140785 0.0277151 0.00012498 0.204435 0.235441 0.167794 0.701491 1.53512
117.75 0 -0.333543 -0.572988 2.31784 0.0140211 0.0277468 -0.00014842 0.204372 0.235578 0.167449 0.703393 -1.52872
117.75 1 0.334077 0.563375 2.31681 0.0140795 0.0277341 0.000165861 0.204484 0.235525 0.167795 0.701747 1.53459
117.8 0 -0.333062 -0.573277 2.31983 0.0140006 0.0277181 -0.000116258 0.204251 0.235453 0.16733 0.703525 -1.52823
117.8 1 0.333474 0.563402 2.31891 0.014083 0.0276353 0.00015943 0.20425 0.235105 0.167816 0.700358 1.53426
117.85 0 -0.333069 -0.573426 2.3219 0.0140115 0.0277203 -0.000123227 0.204284 0.235463 0.167394 0.703278 -1.52778
117.85 1 0.33354 0.563475 2.32107 0.0140722 0.0276929 0.000126064 0.204365 0.235347 0.167756 0.701364 1.53332
117.9 0 -0.332953 -0.573231 2.32461 0.0139919 0.0277637 -0.000151635 0.204342 0.23565 0.167274 0.704362 -1.52729
117.9 1 0.332997 0.5635 2.32354 0.0140617 0.0276372 0.000149432 0.204203 0.235112 0.16769 0.700924 1.53238
117.95 0 -0.332412 -0.573279 2.32674 0.0139716 0.0277219 -0.000138067 0.20419 0.235471 0.167154 0.704333 -1.52678
117.95 1 0.333065 0.563562 2.32602 0.0140581 0.0276751 0.000169446 0.204287 0.235275 0.167667 0.70153 1.53175
118 0 -0.33193 -0.573474 2.32891 0.0139653 0.0276632 -0.000112714 0.204031 0.23522 0.167119 0.703718 -1.52623
118 1 0.332584 0.563676 2.3282 0.0140392 0.0276444 0.000151852 0.204166 0.235143 0.167556 0.7016 1.53097
118.05 0 -0.332241 -0.573445 2.33148 0.0139848 0.0277103 -0.00013143 0.204194 0.235421 0.167233 0.70384 -1.52559
118.05 1 0.332163 0.563439 2.33011 0.0140494 0.0275749 0.000162986 0.20402 0.234848 0.167615 0.700435 1.53033
118.1 0 -0.331761 -0.573349 2.33391 0.0139657 0.0276823 -0.000159885 0.204078 0.235305 0.167116 0.703991 -1.52495
118.1 1 0.332292 0.563773 2.33281 0.0140367 0.0276421 0.000157207 0.204154 0.235134 0.16754 0.701639 1.52983
118.15 0 -0.331402 -0.573513 2.33586 0.0139651 0.0276347 -0.000128934 0.20396 0.2351 0.167116 0.703364 -1.52437
118.15 1 0.331689 0.563813 2.33505 0.0140242 0.0275748 0.000146068 0.203959 0.234846 0.167467 0.70107 1.52925
118.2 0 -0.330981 -0.573797 2.338 0.0139615 0.0275817 -0.000150397 0.203821 0.234876 0.167092 0.702783 -1.52383
118.2 1 0.331574 0.563789 2.33716 0.0140191 0.0275905 0.000173991 0.203984 0.234916 0.167433 0.701433 1.5288
118.25 0 -0.330866 -0.573419 2.34113 0.013951 0.0276101 -0.000171231 0.203865 0.234999 0.167026 0.703442 -1.52323
118.25 1 0.331275 0.56377 2.33971 0.0140154 0.027563 0.000142299 0.203908 0.234795 0.167415 0.701138 1.528
118.3 0 -0.330569 -0.573597 2.34314 0.0139356 0.027603 -0.000116005 0.20381 0.234964 0.166941 0.7037 -1.52273
118.3 1 0.331161 0.564045 2.34217 0.0139999 0.0275938 0.00017269 0.203945 0.23493 0.167318 0.701971 1.52732
118.35 0 -0.330395 -0.573766 2.34526 0.0139486 0.0275657 -0.000101244 0.203751 0.234804 0.16702 0.70287 -1.525
118.35 1 0.330742 0.56397 2.34443 0.0139782 0.0275815 0.000168058 0.203862 0.234877 0.16719 0.702364 1.52668
118.4 0 -0.330218 -0.573734 2.34772 0.013957 0.0275426 -0.00016895 0.203715 0.234711 0.167062 0.702405 -1.52472
118.4 1 0.329955 0.563967 2.3465 0.0139733 0.0274647 0.000132203 0.203563 0.234376 0.167165 0.700927 1.52609
118.45 0 -0.329799 -0.573784 2.35024 0.0139082 0.027578 -0.000106273 0.203682 0.234857 0.166778 0.704074 -1.5206
118.45 1 0.330146 0.564224 2.34935 0.0139586 0.0275548 0.000163528 0.203748 0.234763 0.167073 0.702519 1.52562
118.5 0 -0.329623 -0.573966 2.35214 0.0139197 0.0275444 -0.00010694 0.203627 0.234714 0.166847 0.703342 -1.51999
118.5 1 0.329849 0.564351 2.35106 0.0139424 0.0275521 0.000175198 0.203702 0.234753 0.166974 0.702912 1.52514
118.55 0 -0.329203 -0.574002 2.35443 0.0139351 0.0274588 -0.000149495 0.203455 0.234352 0.166934 0.701855 -1.51937
118.55 1 0.32882 0.564395 2.35368 0.0138983 0.0274664 0.000156588 0.203383 0.234385 0.166712 0.702913 1.52429
118.6 0 -0.32909 -0.573873 2.35724 0.0139049 0.0275188 -0.000143454 0.203528 0.234608 0.166754 0.703417 -1.51877
118.6 1 0.32901 0.564432 2.35608 0.0139125 0.0274995 0.000135344 0.203499 0.234524 0.1668 0.702962 1.52341
118.65 0 -0.328916 -0.573973 2.35944 0.0138991 0.0275177 -9.47315e-05 0.203511 0.234599 0.166724 0.703519 -1.51824
118.65 1 0.329019 0.564587 2.35849 0.0139028 0.0275437 0.000162645 0.203584 0.234715 0.166738 0.703812 1.52279
118.7 0 -0.328618 -0.574163 2.3615 0.0139015 0.0274809 -0.000132531 0.203427 0.234445 0.166735 0.703 -1.5176
118.7 1 0.328234 0.564582 2.36081 0.0138762 0.0274684 0.000173094 0.203334 0.234395 0.166577 0.703529 1.52211
118.75 0 -0.328016 -0.574106 2.36397 0.0138997 0.0273921 -0.000178364 0.203204 0.234071 0.166717 0.701923 -1.51696
118.75 1 0.327815 0.564599 2.36282 0.0139118 0.027339 0.000105883 0.203103 0.233837 0.166799 0.700844 1.52149
118.8 0 -0.328025 -0.574125 2.36655 0.0138761 0.027464 -9.76022e-05 0.203323 0.23437 0.166586 0.703415 -1.51634
118.8 1 0.328251 0.564752 2.3654 0.0138937 0.0274817 0.000150523 0.203409 0.23445 0.166685 0.703229 1.52102
118.85 0 -0.327972 -0.574215 2.36841 0.0138826 0.0274651 -0.00011472 0.203341 0.234376 0.166623 0.703271 -1.51575
118.85 1 0.327589 0.564714 2.36764 0.0138766 0.0274107 0.000155034 0.203193 0.234147 0.166582 0.702745 1.52047
118.9 0 -0.326941 -0.574284 2.37098 0.0138801 0.0272961 -0.000175298 0.202919 0.233659 0.1666 0.70116 -1.51427
118.9 1 0.326987 0.564796 2.36989 0.0138513 0.0273686 0.000135865 0.203027 0.233966 0.166433 0.702832 1.51968
118.95 0 -0.327318 -0.574282 2.37343 0.0138708 0.0274071 -0.000129992 0.203169 0.23413 0.16655 0.702828 -1.51413
118.95 1 0.327178 0.564771 2.37244 0.0138837 0.0273661 0.000146169 0.203101 0.233956 0.166626 0.701964 1.51895
119 0 -0.327266 -0.574316 2.3756 0.0138639 0.0274349 -9.34379e-05 0.203221 0.234246 0.166513 0.703347 -1.51394
119 1 0.327127 0.564778 2.37482 0.0138566 0.0274315 0.000166222 0.203195 0.234237 0.16646 0.703546 1.51831
119.05 0 -0.326602 -0.57436 2.37816 0.0138764 0.0273094 -0.000143301 0.202943 0.233713 0.166583 0.701402 -1.51221
119.05 1 0.326465 0.564906 2.37703 0.0138472 0.0273451 0.000156102 0.202959 0.233867 0.166406 0.702647 1.51774
119.1 0 -0.326307 -0.574578 2.38025 0.0138454 0.0273291 -0.000152284 0.202915 0.233798 0.166395 0.702478 -1.51168
119.1 1 0.325986 0.564751 2.37891 0.0138638 0.0272468 0.00015225 0.202757 0.233446 0.166506 0.70091 1.51716
119.15 0 -0.326378 -0.574461 2.38266 0.0138453 0.0273699 -9.43842e-05 0.203015 0.233968 0.166401 0.702978 -1.51399
119.15 1 0.326361 0.565028 2.38173 0.0138336 0.0273974 0.000140376 0.203054 0.234089 0.166326 0.703673 1.51678
119.2 0 -0.326082 -0.574373 2.38498 0.0138709 0.0272901 -0.000130997 0.202882 0.233629 0.166551 0.701279 -1.51069
119.2 1 0.3257 0.564976 2.38404 0.0138317 0.0273008 0.000163625 0.202811 0.233678 0.166311 0.702473 1.51608
119.25 0 -0.325299 -0.574719 2.38751 0.0138321 0.027233 -0.000132382 0.202645 0.233385 0.166318 0.701537 -1.51026
119.25 1 0.325709 0.564816 2.38599 0.0138433 0.027301 0.000155521 0.202841 0.233678 0.166382 0.702167 1.51531
119.3 0 -0.325492 -0.5748 2.38959 0.0138173 0.0273219 -0.000140385 0.202828 0.233766 0.166228 0.703105 -1.50975
119.3 1 0.325413 0.565038 2.38863 0.0138177 0.0273169 0.000166091 0.202817 0.233748 0.166227 0.703052 1.5146
119.35 0 -0.325378 -0.574613 2.39195 0.0138186 0.0273247 -9.9409e-05 0.202838 0.233775 0.16624 0.70308 -1.50912
119.35 1 0.325057 0.565023 2.39137 0.0138128 0.0272833 0.000174954 0.202722 0.233605 0.166196 0.702747 1.51394
119.4 0 -0.324718 -0.57471 2.39481 0.0138084 0.0272372 -0.000113687 0.202597 0.233402 0.166177 0.702201 -1.50853
119.4 1 0.324763 0.565172 2.39332 0.0138134 0.0272472 0.000159819 0.202634 0.233448 0.166202 0.702237 1.51346
119.45 0 -0.32485 -0.574876 2.39676 0.0138206 0.0272609 -0.000146948 0.202686 0.233506 0.166247 0.70222 -1.50795
119.45 1 0.324283 0.565215 2.39524 0.0138087 0.0271839 0.000152813 0.202466 0.233176 0.166174 0.701514 1.51271
119.5 0 -0.324554 -0.574814 2.39897 0.0137903 0.0272893 -0.000113974 0.202681 0.233625 0.166068 0.70336 -1.50736
119.5 1 0.324476 0.565105 2.39837 0.013807 0.0272492 0.000164188 0.202623 0.233457 0.166163 0.702436 1.51223
119.55 0 -0.323466 -0.574861 2.40184 0.0137756 0.0271309 -0.000116178 0.202254 0.232946 0.16598 0.701647 -1.50683
119.55 1 0.324304 0.565331 2.40071 0.0138207 0.0272134 0.000156418 0.202569 0.233303 0.166246 0.701596 1.5115
119.6 0 -0.323904 -0.575054 2.40376 0.0138105 0.0271689 -0.000139283 0.202434 0.233111 0.166187 0.701256 -1.50633
119.6 1 0.323582 0.565253 2.40259 0.0137831 0.0271682 0.000139282 0.202364 0.233108 0.166022 0.701964 1.51079
119.65 0 -0.32373 -0.575068 2.40595 0.0137721 0.027233 -0.000147081 0.202497 0.233387 0.165955 0.70312 -1.50584
119.65 1 0.32353 0.565352 2.40514 0.0137714 0.0272043 0.000177937 0.202425 0.233267 0.165946 0.702786 1.51013
119.7 0 -0.322704 -0.57512 2.40891 0.0137427 0.0271187 -0.000113547 0.202142 0.232893 0.165781 0.702348 -1.50785
119.7 1 0.323359 0.565384 2.40775 0.0137892 0.0271636 0.000148962 0.202368 0.233089 0.166057 0.701754 1.50956
119.75 0 -0.32308 -0.575133 2.41081 0.0137693 0.0271612 -0.000132652 0.202313 0.233077 0.16594 0.702229 -1.50428
119.75 1 0.322943 0.565375 2.40982 0.0137754 0.0271297 0.000150571 0.20225 0.232944 0.165974 0.701666 1.50902
119.8 0 -0.323029 -0.575318 2.41319 0.0137556 0.0272016 -0.000130562 0.202379 0.23325 0.165857 0.703122 -1.50366
119.8 1 0.322403 0.565484 2.41172 0.0137537 0.0270887 0.000157565 0.202095 0.232768 0.165842 0.701694 1.50854
119.85 0 -0.322124 -0.575226 2.41585 0.0137564 0.0270474 -8.54339e-05 0.201999 0.232585 0.165867 0.701018 -1.503
119.85 1 0.322597 0.56544 2.41486 0.0137726 0.0271155 0.000160457 0.202208 0.232884 0.165956 0.701559 1.50803
119.9 0 -0.322198 -0.575383 2.41793 0.0137389 0.0271193 -0.000152472 0.202134 0.232899 0.165754 0.702486 -1.50243
119.9 1 0.322365 0.565488 2.41719 0.0137701 0.0270975 0.000152563 0.202157 0.232805 0.165942 0.701375 1.50724
119.95 0 -0.322208 -0.575467 2.42013 0.0137592 0.0271044 -0.000125946 0.202148 0.232833 0.165879 0.701734 -1.50187
119.95 1 0.321766 0.565541 2.41894 0.0137404 0.0270609 0.00012687 0.201993 0.232646 0.165766 0.701648 1.50652
120 0 -0.321303 -0.575525 2.42286 0.0137321 0.027004 -0.000111605 0.201832 0.2324 0.165718 0.701093 -1.5013
120 1 0.321471 0.565787 2.42155 0.0137232 0.027065 0.000212815 0.201961 0.232673 0.165649 0.702242 1.50594
120.05 0 -0.321376 -0.575416 2.42514 0.0137186 0.0270726 -0.000130531 0.201968 0.232697 0.165634 0.702379 -1.50063
120.05 1 0.321727 0.565461 2.42407 0.01375 0.0270831 0.000145167 0.202072 0.232743 0.165822 0.701706 1.50515
120.1 0 -0.321204 -0.57568 2.42719 0.0137204 0.0270576 -0.000123463 0.201936 0.232632 0.165646 0.702128 -1.50008
120.1 1 0.321067 0.565682 2.42637 0.0137251 0.0270265 0.000117678 0.20187 0.232497 0.165675 0.701582 1.50478
120.15 0 -0.320849 -0.575748 2.42991 0.013709 0.0270323 -0.000100879 0.201845 0.232521 0.165579 0.702074 -1.49951
120.15 1 0.320406 0.565708 2.42856 0.0137235 0.0269282 0.00019073 0.201623 0.232082 0.165655 0.700372 1.50437
120.2 0 -0.320129 -0.575562 2.43209 0.013657 0.0270201 -0.000148315 0.201686 0.232473 0.165259 0.703317 -1.49889
120.2 1 0.320601 0.565818 2.43115 0.013712 0.0270078 0.00017053 0.201792 0.232422 0.165589 0.701723 1.50373
120.25 0 -0.320385 -0.575887 2.43448 0.0136936 0.0270191 -0.000148793 0.201774 0.232468 0.165481 0.70234 -1.49783
120.25 1 0.320492 0.566008 2.43352 0.0137132 0.0270063 0.000143469 0.201791 0.232413 0.1656 0.701646 1.50299
120.3 0 -0.319906 -0.576025 2.43664 0.013676 0.0269845 -0.00014002 0.201645 0.232319 0.165376 0.702334 -1.49665
120.3 1 0.319954 0.565645 2.43543 0.0136926 0.0269693 0.000141971 0.201648 0.232253 0.165476 0.701693 1.50225
120.35 0 -0.319371 -0.575693 2.43942 0.0136515 0.0269532 -0.000161878 0.201506 0.232186 0.165224 0.702582 -1.49733
120.35 1 0.319782 0.565972 2.43821 0.013708 0.0269245 0.000186683 0.201575 0.232065 0.165562 0.70073 1.50164
120.4 0 -0.319382 -0.575912 2.44161 0.0136518 0.0269808 -0.000108534 0.201575 0.2323 0.165233 0.702899 -1.49546
120.4 1 0.319612 0.566048 2.44056 0.0136808 0.0269692 0.000121653 0.201618 0.232251 0.165407 0.701987 1.50107
120.45 0 -0.319333 -0.576094 2.44389 0.0136504 0.0269957 -0.000134273 0.201609 0.232366 0.165221 0.703153 -1.49739
120.45 1 0.319318 0.565922 2.44276 0.0136748 0.0269494 0.000150974 0.201554 0.232169 0.165367 0.701906 1.50045
120.5 0 -0.318675 -0.576079 2.44662 0.0136351 0.0269206 -0.000137683 0.201384 0.232043 0.165128 0.702556 -1.49678
120.5 1 0.318842 0.566019 2.44526 0.013699 0.0268322 0.000165193 0.201324 0.231665 0.165511 0.699696 1.49987
120.55 0 -0.318321 -0.576204 2.4486 0.0135971 0.0269489 -0.000115289 0.20136 0.232163 0.164901 0.703921 -1.49407
120.55 1 0.318672 0.566228 2.44785 0.0136489 0.0269177 0.000144912 0.201412 0.232031 0.165211 0.70216 1.49919
120.6 0 -0.318456 -0.576319 2.45091 0.013629 0.0269356 -0.000129424 0.201407 0.232107 0.165092 0.702911 -1.49359
120.6 1 0.318562 0.566047 2.45003 0.0136606 0.026898 0.000160578 0.201392 0.231948 0.165279 0.701601 1.49848
120.65 0 -0.317614 -0.576417 2.4536 0.0136152 0.0268213 -0.000148107 0.201088 0.231616 0.165006 0.70176 -1.49309
120.65 1 0.317903 0.566102 2.45238 0.0136598 0.026797 0.000145407 0.201139 0.231511 0.165276 0.700244 1.49783
120.7 0 -0.317444 -0.576356 2.45578 0.0135787 0.0268839 -0.00011297 0.201153 0.231883 0.164789 0.703538 -1.49247
120.7 1 0.317855 0.566399 2.45499 0.0136426 0.0268382 0.000169201 0.201198 0.231691 0.165169 0.701282 1.49729
120.75 0 -0.317334 -0.576661 2.45818 0.0135636 0.0269181 -0.000131936 0.201201 0.232032 0.164695 0.704407 -1.49196
120.75 1 0.317929 0.566248 2.45712 0.0136333 0.0268957 0.000164908 0.201318 0.231938 0.165113 0.702296 1.49671
120.8 0 -0.316798 -0.5767 2.46097 0.0135753 0.026816 -0.000116946 0.200976 0.23159 0.164768 0.702723 -1.49145
120.8 1 0.31727 0.566176 2.45956 0.0136304 0.0268023 0.000156212 0.201079 0.231535 0.165097 0.701106 1.49619
120.85 0 -0.316385 -0.576732 2.46315 0.0135323 0.0268401 -0.000131291 0.200929 0.231695 0.164505 0.704194 -1.49091
120.85 1 0.316978 0.566386 2.46207 0.0136174 0.026786 0.000137246 0.201006 0.231463 0.165021 0.701217 1.4956
120.9 0 -0.316581 -0.576812 2.46501 0.0135348 0.0268973 -0.00011349 0.201077 0.231941 0.164523 0.704877 -1.49038
120.9 1 0.316991 0.566401 2.46423 0.0136006 0.0268466 0.000154641 0.201115 0.231726 0.164917 0.702493 1.49484
120.95 0 -0.316045 -0.576934 2.46787 0.0135533 0.0267776 -0.000114011 0.200825 0.231424 0.164635 0.702789 -1.48997
120.95 1 0.316516 0.566342 2.46662 0.0135986 0.0267855 0.00018556 0.200958 0.231466 0.1649 0.701757 1.49411
121 0 -0.315633 -0.576839 2.47024 0.0135252 0.0267772 -0.000145147 0.200754 0.231425 0.16446 0.703554 -1.49135
121 1 0.315919 0.566503 2.46897 0.0135941 0.0266958 0.000125994 0.200723 0.231072 0.164881 0.700605 1.4935
121.05 0 -0.315585 -0.576926 2.47221 0.0135059 0.0268286 -0.000127869 0.200834 0.231645 0.164345 0.704737 -1.49106
121.05 1 0.316238 0.566611 2.47135 0.0135907 0.026787 0.000187282 0.200942 0.231472 0.164852 0.701989 1.49295
121.1 0 -0.315415 -0.577067 2.47491 0.0135183 0.0267874 -0.000134078 0.200763 0.231468 0.16442 0.703863 -1.49078
121.1 1 0.315885 0.566593 2.47398 0.0135798 0.0267666 0.000183866 0.200864 0.231383 0.164786 0.701999 1.49247
121.15 0 -0.315064 -0.576991 2.47751 0.0135032 0.0267791 -0.000152988 0.200705 0.231434 0.164325 0.704171 -1.4904
121.15 1 0.315045 0.56667 2.47621 0.0135542 0.026673 0.000108521 0.200567 0.230971 0.164641 0.701348 1.49202
121.2 0 -0.315017 -0.577028 2.47957 0.0135082 0.0267807 -0.000126091 0.200721 0.231439 0.164359 0.704036 -1.48988
121.2 1 0.315608 0.56678 2.47867 0.0135793 0.026755 0.000148014 0.200834 0.231329 0.164789 0.701818 1.49122
121.25 0 -0.31442 -0.577112 2.48186 0.013487 0.0267266 -0.000125653 0.200533 0.231205 0.16423 0.703874 -1.48938
121.25 1 0.314889 0.566799 2.48077 0.013533 0.0267316 0.000166462 0.20066 0.23123 0.164505 0.702754 1.49053
121.3 0 -0.314191 -0.577186 2.48448 0.0134923 0.0266959 -0.000148459 0.20047 0.231074 0.16426 0.703339 -1.48889
121.3 1 0.314233 0.566847 2.48341 0.0135424 0.026606 0.000133599 0.200371 0.230683 0.164566 0.70077 1.48975
121.35 0 -0.314205 -0.577176 2.48677 0.0135096 0.026686 -0.000125437 0.200488 0.231029 0.164368 0.702726 -1.48842
121.35 1 0.314122 0.566994 2.48551 0.013527 0.0266378 0.000154778 0.200412 0.230823 0.16447 0.701635 1.48432
121.4 0 -0.313547 -0.577249 2.48904 0.0134585 0.0266782 -0.000104488 0.200341 0.230993 0.164059 0.703968 -1.48798
121.4 1 0.314136 0.567023 2.48808 0.0135123 0.0266924 0.000163184 0.200511 0.23106 0.164379 0.702773 1.48343
121.45 0 -0.313318 -0.577317 2.4916 0.0134673 0.0266405 -0.000149264 0.200269 0.230834 0.164107 0.703261 -1.48759
121.45 1 0.313663 0.567066 2.49094 0.0135291 0.0265906 0.000137426 0.200299 0.230617 0.164485 0.700921 1.48266
