[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
15.75 1 0.85179 -0.057695 0.493481 0.0113748 0.0179324 -0.000465975 0.171193 0.189554 0.150611 0.607192 7.5304
15.8 0 0.851195 0.0659072 -0.4918 0.0113991 0.0179517 -0.000570303 0.171321 0.189742 0.150664 0.607855 7.51388
15.8 1 0.851101 -0.065538 0.492411 0.0113953 0.0179441 -0.000575271 0.171287 0.189706 0.150633 0.607878 7.51218
15.85 0 0.851237 0.0735494 -0.490589 0.0114354 0.0180003 -0.000672572 0.171568 0.190097 0.150779 0.609004 7.49588
15.85 1 0.850962 -0.0732456 0.491321 0.0114308 0.0179768 -0.00067235 0.171486 0.189974 0.150748 0.60855 7.49433
15.9 0 0.850793 0.0813147 -0.489284 0.0114705 0.018015 -0.000788624 0.171713 0.190309 0.150843 0.609714 7.47903
15.9 1 0.851068 -0.0809359 0.489964 0.0114704 0.0180303 -0.00078387 0.171758 0.190382 0.150851 0.610053 7.47706
15.95 0 0.85023 0.0890086 -0.487798 0.0114978 0.0180315 -0.000893291 0.171841 0.190533 0.15085 0.610874 7.46155
15.95 1 0.850442 -0.0886575 0.488573 0.0114933 0.0180501 -0.000894403 0.171882 0.19063 0.150821 0.611593 7.46042
16 0 0.849672 0.0966483 -0.486242 0.0115439 0.0180192 -0.000989279 0.171939 0.190614 0.150971 0.610492 7.44238
16 1 0.849699 -0.0963212 0.48688 0.0115379 0.0180275 -0.000995794 0.171946 0.190666 0.150921 0.611112 7.44146
16.05 0 0.849412 0.104315 -0.484646 0.011579 0.018051 -0.00109328 0.172133 0.190948 0.150992 0.612144 7.42413
16.05 1 0.849564 -0.103937 0.485344 0.0115813 0.0180552 -0.00109429 0.172153 0.190972 0.151006 0.612176 7.42295
16.1 0 0.84885 0.11198 -0.482751 0.0116155 0.0180619 -0.00121056 0.172271 0.191216 0.150968 0.61373 7.40674
16.1 1 0.849 -0.11161 0.483639 0.0116221 0.0180541 -0.00120513 0.172268 0.191167 0.151021 0.613114 7.40532
16.15 0 0.848896 0.11948 -0.480889 0.0116672 0.0181 -0.00132119 0.172532 0.191628 0.151039 0.615435 7.39044
16.15 1 0.849108 -0.119105 0.481684 0.0116699 0.018106 -0.00132096 0.172557 0.191659 0.151059 0.615466 7.38859
16.2 0 0.847966 0.12695 -0.478742 0.0117195 0.0180559 -0.00141519 0.172556 0.191612 0.151114 0.614846 7.37158
16.2 1 0.848545 -0.12667 0.479579 0.0117289 0.018075 -0.00140114 0.172638 0.19168 0.151217 0.614515 7.37131
16.25 0 0.847596 0.134489 -0.476751 0.0117717 0.0180571 -0.00151726 0.17271 0.191855 0.151159 0.615825 7.35341
16.25 1 0.847993 -0.134148 0.477416 0.011784 0.0180626 -0.00151744 0.172762 0.191886 0.151238 0.615463 7.35252
16.3 0 0.847401 0.141905 -0.47457 0.0118424 0.018048 -0.0016225 0.172888 0.192076 0.151286 0.61614 7.33659
16.3 1 0.847801 -0.141613 0.475246 0.0118476 0.0180671 -0.001626 0.172959 0.19218 0.151315 0.616492 7.33527
16.35 0 0.846719 0.149383 -0.472097 0.0118977 0.0180314 -0.00174091 0.173 0.192307 0.151248 0.617601 7.32032
16.35 1 0.847178 -0.149089 0.472916 0.0118996 0.0180556 -0.00173399 0.173076 0.192408 0.151293 0.617826 7.31999
16.4 0 0.846837 0.156771 -0.469565 0.0119766 0.0180367 -0.00183792 0.173244 0.192617 0.151412 0.618126 7.30145
16.4 1 0.847055 -0.156417 0.470325 0.0119783 0.0180493 -0.00184833 0.173285 0.192706 0.151393 0.618716 7.30101
16.45 0 0.846339 0.164147 -0.466991 0.012039 0.0180287 -0.00195525 0.1734 0.192927 0.151375 0.619974 7.28481
16.45 1 0.846984 -0.163822 0.467665 0.0120476 0.0180593 -0.00195255 0.173513 0.193069 0.151454 0.620187 7.28391
16.5 0 0.845536 0.171375 -0.464139 0.0121105 0.0179748 -0.00204531 0.173451 0.192965 0.151444 0.619714 7.26887
16.5 1 0.845692 -0.171209 0.465007 0.0121113 0.0179824 -0.00205914 0.173475 0.193042 0.151401 0.620395 7.26898
16.55 0 0.845346 0.178729 -0.461417 0.0121742 0.0179854 -0.00214574 0.173665 0.193349 0.151445 0.621677 7.25072
16.55 1 0.845503 -0.178429 0.462113 0.012181 0.0179831 -0.00214844 0.173678 0.19335 0.151474 0.621495 7.25044
16.6 0 0.844727 0.186064 -0.458328 0.0122425 0.0179661 -0.00226508 0.173806 0.19367 0.151357 0.623877 7.23498
16.6 1 0.844819 -0.185744 0.459159 0.012243 0.017967 -0.00226672 0.17381 0.19368 0.151355 0.623945 7.23416
16.65 0 0.844595 0.193209 -0.45529 0.0123534 0.017912 -0.00235868 0.17397 0.193793 0.151575 0.623094 7.21838
16.65 1 0.845055 -0.192899 0.455996 0.0123529 0.0179415 -0.0023551 0.174053 0.193915 0.15161 0.623484 7.21866
16.7 0 0.844467 0.200269 -0.451994 0.0124386 0.0179091 -0.00247192 0.174206 0.194219 0.151572 0.625257 7.20184
16.7 1 0.844989 -0.19999 0.452769 0.0124503 0.017923 -0.00246424 0.174279 0.194263 0.151686 0.624749 7.20154
16.75 0 0.843732 0.207342 -0.448637 0.0125179 0.0178562 -0.00255679 0.174282 0.194336 0.151598 0.625678 7.18741
16.75 1 0.843889 -0.207081 0.449501 0.012523 0.0178569 -0.00256267 0.174298 0.194364 0.1516 0.625802 7.18778
16.8 0 0.843299 0.214471 -0.445292 0.0126114 0.0178109 -0.00265216 0.17442 0.194551 0.15164 0.626482 7.16923
16.8 1 0.843457 -0.214162 0.44616 0.0126068 0.0178303 -0.00266598 0.174462 0.194683 0.151568 0.627595 7.16862
16.85 0 0.842988 0.221471 -0.441659 0.012705 0.0177816 -0.00274709 0.174604 0.194851 0.151677 0.627736 7.15368
16.85 1 0.843142 -0.221136 0.442488 0.0127096 0.0177794 -0.00274189 0.174611 0.194826 0.151726 0.627302 7.15224
16.9 0 0.842678 0.228352 -0.437993 0.0127973 0.0177536 -0.00284409 0.174788 0.19518 0.151678 0.629354 7.13452
16.9 1 0.842649 -0.228182 0.438789 0.0128013 0.0177397 -0.00284782 0.17476 0.19514 0.151666 0.629234 7.13435
16.95 0 0.842249 0.235163 -0.434289 0.0129238 0.0176666 -0.00293033 0.174901 0.195268 0.151826 0.628853 7.11927
16.95 1 0.842162 -0.234894 0.435051 0.0129154 0.0176626 -0.00292491 0.174866 0.195222 0.151804 0.628766 7.11829
17 0 0.842122 0.242009 -0.430313 0.0130164 0.0176606 -0.00303155 0.175149 0.195741 0.151788 0.631402 7.10126
17 1 0.84234 -0.24173 0.431164 0.0130302 0.0176639 -0.00305688 0.175197 0.195871 0.151733 0.632383 7.10131
17.05 0 0.841331 0.248777 -0.426318 0.0131169 0.0175819 -0.00310757 0.175211 0.195835 0.151809 0.631731 7.08691
17.05 1 0.841485 -0.248538 0.427132 0.0131199 0.0175815 -0.00310331 0.175218 0.195819 0.151847 0.631416 7.08612
17.1 0 0.841076 0.255485 -0.422297 0.0132514 0.0175093 -0.00320503 0.175387 0.196102 0.151873 0.632626 7.0698
17.1 1 0.841478 -0.255235 0.423144 0.0132638 0.0175132 -0.00320146 0.175434 0.196117 0.151961 0.632142 7.07008
17.15 0 0.840835 0.261974 -0.417952 0.0133698 0.0174616 -0.00329533 0.175589 0.196441 0.151901 0.634082 7.05711
17.15 1 0.841238 -0.261722 0.418934 0.0133737 0.0174745 -0.00328654 0.175637 0.196458 0.15199 0.633612 7.05644
17.2 0 0.840382 -0.268513 0.414571 0.0134896 0.0173775 -0.0033669 0.17569 0.196578 0.151959 0.63438 7.03804
17.2 1 0.840167 0.268678 -0.4137 0.0134801 0.0173796 -0.00336218 0.175669 0.196552 0.151942 0.634362 7.03825
17.25 0 0.840498 -0.274901 0.410187 0.013618 0.0173428 -0.00345111 0.175957 0.196987 0.152045 0.635801 7.02301
17.25 1 0.840158 0.275123 -0.409262 0.0136107 0.0173359 -0.00345018 0.175917 0.196948 0.152003 0.635871 7.02234
17.3 0 0.839897 -0.281286 0.405607 0.0137518 0.0172546 -0.00354117 0.176086 0.19725 0.152004 0.637301 7.00458
17.3 1 0.839738 0.281493 -0.404775 0.0137422 0.0172539 -0.00352752 0.176057 0.197172 0.152038 0.636726 7.00491
17.35 0 0.839221 -0.287754 0.401111 0.0138713 0.0171491 -0.0035736 0.176126 0.197189 0.152176 0.635955 6.99017
17.35 1 0.839065 0.287966 -0.400093 0.0138683 0.0171662 -0.00360436 0.176166 0.197387 0.152011 0.637908 6.9893
17.4 0 0.839283 -0.293901 0.396202 0.0140088 0.0171146 -0.0036746 0.176418 0.197742 0.152134 0.638817 6.97501
17.4 1 0.838883 0.294143 -0.395331 0.0140008 0.0170992 -0.00366861 0.176352 0.197648 0.152103 0.638565 6.97545
17.45 0 0.838433 -0.300096 0.391502 0.0141426 0.016999 -0.00373568 0.17647 0.197839 0.152128 0.639313 6.95901
17.45 1 0.838335 0.300391 -0.390523 0.0141371 0.0170025 -0.00372764 0.176464 0.197804 0.15216 0.638956 6.95912
17.5 0 0.838553 -0.306362 0.38646 0.0142999 0.0169369 -0.00381156 0.176739 0.19825 0.152218 0.640678 6.94385
17.5 1 0.838215 0.306554 -0.385525 0.0142679 0.0169531 -0.00379915 0.176695 0.198191 0.152191 0.64057 6.94297
17.55 0 0.838315 -0.312273 0.381503 0.0144412 0.0168573 -0.00386842 0.176914 0.198504 0.152293 0.641403 6.92603
17.55 1 0.837608 0.312563 -0.38053 0.0144481 0.0168129 -0.00388048 0.176808 0.198429 0.152144 0.641958 6.92643
17.6 0 0.837766 -0.318401 0.376369 0.0145585 0.0167831 -0.00391428 0.177036 0.198696 0.152326 0.642093 6.91108
17.6 1 0.83761 0.318625 -0.375463 0.0145648 0.0167699 -0.00391118 0.177016 0.19865 0.15234 0.641796 6.9106
17.65 0 0.837589 -0.324138 0.371136 0.0147352 0.0166785 -0.00398407 0.177239 0.199036 0.152355 0.643479 6.89922
17.65 1 0.836761 0.324405 -0.370142 0.0147153 0.0166489 -0.00398224 0.177099 0.198897 0.152211 0.6437 6.89794
17.7 0 0.83655 -0.329937 0.365753 0.0148525 0.0165777 -0.00404005 0.177285 0.199229 0.15221 0.645223 6.87995
17.7 1 0.836639 0.330229 -0.36479 0.0148584 0.0165771 -0.00402395 0.177301 0.199161 0.152336 0.644162 6.88049
17.75 0 0.836615 -0.335662 0.360367 0.015032 0.0164812 -0.00408745 0.17752 0.199538 0.152351 0.645787 6.86389
17.75 1 0.835851 0.33591 -0.359348 0.0150187 0.0164461 -0.00407871 0.177383 0.199365 0.152261 0.645532 6.86346
17.8 0 0.835706 -0.341234 0.354932 0.0151391 0.0163911 -0.00411695 0.177567 0.199646 0.152321 0.646455 6.85104
17.8 1 0.835546 0.341435 -0.353926 0.0151276 0.0164048 -0.0041273 0.177574 0.199713 0.152248 0.647181 6.84974
17.85 0 0.835472 -0.34679 0.349262 0.015312 0.016286 -0.00416673 0.177758 0.19997 0.152341 0.647792 6.83519
17.85 1 0.835192 0.347037 -0.348303 0.0153031 0.0162756 -0.00415125 0.177704 0.199845 0.152379 0.647002 6.83598
17.9 0 0.834927 -0.352302 0.343682 0.0154476 0.0161874 -0.00418754 0.177862 0.200107 0.152405 0.648025 6.81795
17.9 1 0.834889 0.352512 -0.342639 0.0154575 0.016187 -0.00419349 0.177889 0.200158 0.152401 0.648281 6.81782
17.95 0 0.834877 -0.357613 0.337713 0.0156507 0.0160744 -0.00424414 0.178115 0.200559 0.152402 0.650059 6.80341
17.95 1 0.834413 0.357821 -0.336867 0.0156271 0.0160678 -0.00422875 0.17803 0.200409 0.1524 0.649401 6.8027
18 0 0.834757 -0.362823 0.331896 0.0158198 0.015975 -0.00426514 0.178311 0.200814 0.152522 0.650486 6.79122
18 1 0.834536 0.363062 -0.330897 0.0158107 0.015983 -0.00427738 0.178308 0.200873 0.152437 0.651239 6.79014
18.05 0 0.833848 -0.368089 0.325879 0.0159837 0.0158315 -0.00428887 0.178368 0.200983 0.152434 0.651741 6.77309
18.05 1 0.833813 0.368331 -0.325072 0.0159796 0.0158414 -0.00428955 0.178384 0.201 0.152449 0.651729 6.77358
18.1 0 0.833733 -0.372988 0.319902 0.0161364 0.0157558 -0.00431527 0.178584 0.201323 0.15249 0.652906 6.7577
18.1 1 0.833756 0.37316 -0.31894 0.016138 0.0157594 -0.00431082 0.178598 0.201314 0.152537 0.652597 6.75745
18.15 0 0.832941 -0.378162 0.313953 0.016276 0.0156376 -0.00431674 0.178644 0.201422 0.152501 0.653272 6.74411
18.15 1 0.832415 0.37831 -0.312741 0.0162686 0.0156099 -0.00430207 0.178546 0.201266 0.152477 0.65273 6.7433
18.2 0 0.833084 -0.382983 0.307663 0.016464 0.015552 -0.0043515 0.17893 0.201908 0.15253 0.655213 6.72863
18.2 1 0.832924 0.383097 -0.306653 0.0164692 0.015539 -0.00433888 0.178908 0.201831 0.15258 0.654594 6.72733
18.25 0 0.832837 -0.38771 0.301376 0.0166519 0.0154359 -0.00436531 0.179131 0.202244 0.152555 0.65652 6.71518
18.25 1 0.832373 0.387889 -0.300216 0.0166424 0.0154189 -0.00435935 0.179057 0.202152 0.152503 0.656417 6.71443
18.3 0 0.831876 -0.392359 0.294984 0.0167918 0.0152975 -0.0043397 0.179135 0.202228 0.152585 0.65628 6.69843
18.3 1 0.831776 0.392566 -0.294066 0.0167978 0.0152925 -0.00433748 0.179138 0.202225 0.152596 0.656198 6.69876
18.35 0 0.831825 -0.396893 0.288562 0.0169453 0.015215 -0.00433478 0.179333 0.202487 0.152708 0.656686 6.68303
18.35 1 0.831359 0.397076 -0.287487 0.0169399 0.0151986 -0.00433431 0.179272 0.202436 0.152632 0.656898 6.68274
18.4 0 0.831168 -0.401471 0.282088 0.0171523 0.0150671 -0.00435101 0.179498 0.202898 0.152549 0.659338 6.66935
18.4 1 0.831372 0.401517 -0.281051 0.0171374 0.0151011 -0.004357 0.179551 0.202947 0.15261 0.659197 6.66861
18.45 0 0.83136 -0.405699 0.275556 0.0173311 0.0149795 -0.00434157 0.179751 0.20324 0.152691 0.659978 6.654
18.45 1 0.83089 0.405921 -0.274452 0.0173325 0.0149576 -0.00433876 0.179694 0.203191 0.152622 0.660161 6.65281
18.5 0 0.830451 -0.409947 0.26871 0.0174821 0.0148385 -0.00430486 0.179779 0.20329 0.15269 0.660198 6.64179
18.5 1 0.830351 0.410128 -0.267715 0.0174672 0.0148565 -0.00431367 0.179788 0.203316 0.152676 0.660382 6.6406
18.55 0 0.829858 -0.4142 0.262232 0.0176464 0.0147266 -0.00429857 0.179925 0.203599 0.152622 0.661864 6.62591
18.55 1 0.83012 0.414257 -0.261091 0.0176428 0.0147534 -0.00430345 0.17999 0.203655 0.1527 0.661665 6.62503
18.6 0 0.829995 -0.418216 0.255311 0.0178516 0.0146147 -0.00427831 0.180184 0.203997 0.152702 0.663078 6.61225
18.6 1 0.829771 0.41826 -0.254325 0.0178573 0.0146093 -0.00428603 0.180185 0.204043 0.152643 0.663593 6.61246
18.65 0 0.829632 -0.421986 0.248329 0.0180069 0.0145203 -0.00425684 0.180353 0.204272 0.152733 0.664046 6.59527
18.65 1 0.829229 0.422195 -0.247381 0.0180055 0.0145015 -0.00425052 0.180297 0.20421 0.152683 0.664064 6.59525
18.7 0 0.829222 -0.425862 0.241549 0.0181845 0.0143961 -0.00421893 0.180501 0.204524 0.152746 0.665008 6.58254
18.7 1 0.82918 0.425865 -0.240454 0.0181885 0.0144015 -0.00422705 0.180527 0.204581 0.15273 0.665331 6.58204
18.75 0 0.828625 -0.42953 0.234624 0.0183548 0.0142671 -0.00417479 0.180615 0.20474 0.152727 0.665996 6.56622
18.75 1 0.828397 0.429757 -0.233587 0.0183512 0.0142564 -0.00415689 0.180576 0.204634 0.152775 0.665301 6.56566
18.8 0 0.828212 -0.433201 0.227486 0.0185017 0.0141628 -0.00411967 0.180733 0.204882 0.152815 0.66609 6.55362
18.8 1 0.827623 0.433291 -0.226469 0.0185048 0.0141409 -0.00413458 0.180681 0.204929 0.152629 0.667296 6.5528
18.85 0 0.827922 -0.436614 0.220354 0.0186857 0.0140501 -0.00408359 0.18093 0.205248 0.15279 0.667717 6.53813
18.85 1 0.827576 0.436605 -0.219325 0.0186936 0.0140322 -0.00408076 0.180903 0.205243 0.152732 0.668013 6.53697
18.9 0 0.827507 -0.439923 0.213309 0.0188982 0.0139076 -0.00403172 0.181124 0.205642 0.152718 0.66969 6.52505
18.9 1 0.827402 0.43996 -0.212101 0.0188834 0.0139192 -0.00403463 0.181115 0.205613 0.152737 0.669471 6.52345
18.95 0 0.826974 -0.44311 0.205988 0.0190405 0.0138009 -0.0039624 0.181222 0.205771 0.152778 0.669883 6.51115
18.95 1 0.826138 0.443231 -0.204873 0.0190219 0.0137674 -0.00394581 0.181078 0.205597 0.152671 0.669765 6.50939
19 0 0.826686 -0.446302 0.198641 0.0192329 0.0136867 -0.00392012 0.181438 0.206212 0.152696 0.672079 6.49703
19 1 0.826405 0.446322 -0.197648 0.0192261 0.0136839 -0.00391878 0.181411 0.206177 0.152679 0.672031 6.49523
19.05 0 0.825909 -0.449143 0.191347 0.0193758 0.0135649 -0.00383294 0.181496 0.206301 0.152713 0.672338 6.48513
19.05 1 0.826055 0.449273 -0.190245 0.0193829 0.0135739 -0.00383078 0.18154 0.206329 0.152781 0.672085 6.4832
19.1 0 0.825986 -0.452129 0.183946 0.0195736 0.0134643 -0.00377259 0.181763 0.206752 0.15274 0.673968 6.46933
19.1 1 0.825948 0.45218 -0.182926 0.0195705 0.013469 -0.00376521 0.181768 0.206716 0.152799 0.673517 6.46805
19.15 0 0.825455 -0.454813 0.176748 0.0197329 0.0133526 -0.00368643 0.181894 0.206968 0.152759 0.674713 6.45508
19.15 1 0.82535 0.454834 -0.175561 0.0197072 0.0133701 -0.00368855 0.181872 0.206888 0.152814 0.674108 6.45484
19.2 0 0.824989 -0.457516 0.169268 0.0198691 0.0132575 -0.0036025 0.182007 0.207136 0.1528 0.675154 6.44207
19.2 1 0.824881 0.457604 -0.168199 0.0198901 0.0132451 -0.0035991 0.182031 0.2072 0.15277 0.675554 6.44205
19.25 0 0.82476 -0.459992 0.161749 0.0200396 0.0131599 -0.00352107 0.182207 0.207471 0.152822 0.676337 6.42675
19.25 1 0.824166 0.459966 -0.1606 0.0200227 0.0131427 -0.00350805 0.182114 0.207345 0.152771 0.676115 6.42667
19.3 0 0.824474 -0.462484 0.154213 0.020205 0.0130615 -0.00343697 0.182391 0.207798 0.152816 0.677627 6.41316
19.3 1 0.824307 0.462539 -0.153088 0.0202012 0.0130615 -0.00343443 0.182381 0.207774 0.152824 0.67749 6.41307
19.35 0 0.82394 -0.464626 0.146631 0.0203304 0.0129715 -0.00333521 0.182488 0.207928 0.152872 0.677834 6.40051
19.35 1 0.823837 0.464729 -0.145394 0.0203522 0.0129677 -0.00335133 0.182537 0.208069 0.152797 0.67876 6.40055
19.4 0 0.823833 -0.466865 0.138929 0.0204968 0.0128811 -0.00322553 0.182696 0.208228 0.152961 0.678513 6.38588
19.4 1 0.823 0.466923 -0.137826 0.0204958 0.0128504 -0.00324534 0.182609 0.208267 0.1527 0.680022 6.38557
19.45 0 0.822814 -0.468717 0.131234 0.0206538 0.012754 -0.0031301 0.182778 0.208536 0.152736 0.680855 6.37175
19.45 1 0.822775 0.468859 -0.130051 0.0206502 0.0127589 -0.00312507 0.182782 0.208508 0.152783 0.680508 6.37155
19.5 0 0.822409 -0.470566 0.123526 0.0208151 0.0126535 -0.00301588 0.182944 0.208847 0.152709 0.682165 6.35865
19.5 1 0.822307 0.470669 -0.122403 0.0207944 0.0126648 -0.00300344 0.182918 0.208728 0.152811 0.681193 6.35836
19.55 0 0.822068 -0.472422 0.115888 0.0209738 0.0125617 -0.00290315 0.183127 0.209182 0.15269 0.683512 6.34648
19.55 1 0.821778 0.472386 -0.114721 0.0209535 0.0125699 -0.00291821 0.183094 0.209137 0.15267 0.683447 6.34593
19.6 0 0.822093 -0.47404 0.108195 0.0211449 0.0124839 -0.00278573 0.183381 0.209588 0.152743 0.684748 6.33242
19.6 1 0.821251 0.474158 -0.107034 0.02111 0.0124689 -0.00278789 0.183246 0.209435 0.152627 0.684771 6.33192
19.65 0 0.821566 -0.475421 0.100436 0.0212514 0.0124137 -0.00265618 0.183481 0.209706 0.152819 0.684801 6.31863
19.65 1 0.821396 0.475431 -0.0992882 0.0212645 0.012412 -0.00267709 0.183511 0.209815 0.152744 0.685583 6.31806
19.7 0 0.821586 -0.476787 0.0925697 0.0214207 0.0123415 -0.0025442 0.183745 0.210167 0.152821 0.686486 6.30538
19.7 1 0.821171 0.476883 -0.0914732 0.0214314 0.0123201 -0.00253631 0.183716 0.21019 0.152719 0.687083 6.3049
19.75 0 0.82155 -0.47798 0.084687 0.0215792 0.0122706 -0.00240296 0.183983 0.210537 0.152885 0.68752 6.29249
19.75 1 0.82077 0.478036 -0.0836235 0.0215615 0.012249 -0.00240994 0.183876 0.210467 0.152724 0.688073 6.29201
19.8 0 0.820415 -0.479164 0.0768562 0.0216633 0.012186 -0.00226747 0.183982 0.210608 0.152784 0.688284 6.2801
19.8 1 0.82012 0.479107 -0.0757784 0.0216555 0.0121829 -0.00227818 0.183952 0.210594 0.152732 0.688494 6.27947
19.85 0 0.820005 -0.480025 0.0689631 0.02179 0.0121216 -0.00213669 0.184151 0.210908 0.152777 0.689404 6.26762
19.85 1 0.819841 0.47996 -0.0677471 0.0218299 0.0120949 -0.00212525 0.184187 0.211062 0.152651 0.690583 6.26705
19.9 0 0.81948 -0.48088 0.0609908 0.0219364 0.0120325 -0.00198215 0.184306 0.211274 0.152647 0.691366 6.25487
19.9 1 0.819194 0.481016 -0.0599473 0.0219271 0.0120309 -0.00197897 0.184277 0.211226 0.152642 0.691215 6.25437
19.95 0 0.819204 -0.481556 0.0531751 0.0220539 0.0119819 -0.00183722 0.184488 0.211559 0.152691 0.692162 6.24163
19.95 1 0.819342 0.48155 -0.0520319 0.0220676 0.0119902 -0.00184726 0.184548 0.211639 0.152724 0.692286 6.24122
20 0 0.819046 -0.482205 0.0451954 0.022175 0.0119355 -0.00168855 0.18469 0.211878 0.152737 0.693071 6.22881
20 1 0.818881 0.48208 -0.0441297 0.0221789 0.0119322 -0.00167781 0.184692 0.21188 0.152738 0.69307 6.22832
20.05 0 0.818461 -0.482635 0.0373837 0.0222387 0.0118978 -0.00151787 0.184761 0.211929 0.152837 0.692755 6.21601
20.05 1 0.817929 0.482613 -0.036201 0.0222272 0.0118851 -0.00153053 0.184695 0.211891 0.152731 0.693144 6.21564
20.1 0 0.818058 -0.482714 0.0294373 0.0223539 0.0118462 -0.00136686 0.184933 0.212268 0.152783 0.694219 6.20327
20.1 1 0.817767 0.482856 -0.0283062 0.0223583 0.0118379 -0.00136905 0.184922 0.21229 0.152726 0.694573 6.20303
20.15 0 0.817655 -0.48313 0.0215765 0.022435 0.0118135 -0.00118792 0.185064 0.212444 0.152855 0.694487 6.19089
20.15 1 0.817547 0.482952 -0.020313 0.022467 0.0118016 -0.00120594 0.185118 0.212611 0.152754 0.695558 6.19059
20.2 0 0.817801 -0.483038 0.0135627 0.0225955 0.0117745 -0.00103651 0.185391 0.213044 0.152814 0.696777 6.17847
20.2 1 0.817205 0.483131 -0.0124774 0.0226018 0.0117487 -0.00104097 0.185339 0.213076 0.152642 0.697719 6.17824
20.25 0 0.817278 -0.482949 0.00569829 0.0227104 0.0117274 -0.000884581 0.185574 0.213453 0.152687 0.698799 6.16614
20.25 1 0.816562 0.482953 -0.00439421 0.0227055 0.0116987 -0.000876626 0.185484 0.213424 0.152508 0.699555 6.16607
20.3 0 0.816633 -0.482745 -0.00237621 0.0227818 0.0116929 -0.000679919 0.185674 0.213651 0.152652 0.69964 6.15408
20.3 1 0.816102 0.482849 0.00358382 0.0227726 0.0116784 -0.000693775 0.18561 0.213616 0.152546 0.700029 6.15405
20.35 0 0.81624 -0.482446 -0.0103788 0.0228702 0.0116673 -0.000507455 0.185843 0.213977 0.152606 0.700971 6.14207
20.35 1 0.816137 0.482393 0.0114021 0.0228918 0.0116597 -0.00052505 0.18588 0.214085 0.152546 0.701623 6.14185
20.4 0 0.81584 -0.481952 -0.018247 0.0229633 0.0116448 -0.000353611 0.186032 0.214356 0.152537 0.70258 6.13009
20.4 1 0.815735 0.48184 0.0193611 0.0229577 0.0116485 -0.000345541 0.186027 0.214328 0.152564 0.702355 6.12997
20.45 0 0.815322 -0.48144 -0.0260968 0.0230024 0.0116423 -0.00015809 0.186131 0.214497 0.152579 0.702857 6.11829
20.45 1 0.814786 0.481237 0.0272563 0.0229785 0.0116354 -0.000163607 0.186048 0.214387 0.152532 0.702704 6.11823
20.5 0 0.815046 -0.480443 -0.0340068 0.0230937 0.0116337 1.92751e-05 0.186353 0.214913 0.152536 0.704445 6.10663
20.5 1 0.815119 0.480373 0.0351211 0.0231234 0.0116304 2.83388e-05 0.186424 0.215051 0.152514 0.705007 6.1065
20.55 0 0.815134 -0.479557 -0.0418654 0.0231777 0.011648 0.000204373 0.186616 0.21532 0.152606 0.705466 6.09403
20.55 1 0.814658 0.479601 0.0430454 0.0231702 0.0116358 0.000202706 0.186564 0.215285 0.152527 0.70572 6.09398
20.6 0 0.814126 -0.478644 -0.0497626 0.0231832 0.0116486 0.000399916 0.186633 0.215393 0.152543 0.706003 6.08171
20.6 1 0.813956 0.478343 0.0509287 0.023205 0.011636 0.000401215 0.186658 0.215494 0.152461 0.706721 6.08108
20.65 0 0.813917 -0.47738 -0.0575812 0.0232635 0.0116558 0.000592271 0.186867 0.215841 0.152484 0.707748 6.06928
20.65 1 0.813803 0.477339 0.058808 0.0232423 0.0116674 0.000589054 0.186841 0.215742 0.152561 0.707065 6.06883
20.7 0 0.813576 -0.47607 -0.0653998 0.0232944 0.011681 0.000770754 0.187017 0.21608 0.152513 0.708395 6.05728
20.7 1 0.813404 0.475951 0.0666579 0.0233001 0.0116805 0.00076382 0.187031 0.216102 0.152516 0.708454 6.05685
20.75 0 0.813117 -0.474557 -0.0733365 0.0233363 0.0117041 0.000957869 0.187191 0.216401 0.152484 0.709565 6.04575
20.75 1 0.813376 0.474521 0.0745151 0.0233477 0.0117193 0.00096204 0.187262 0.216457 0.152579 0.709311 6.04518
20.8 0 0.813028 -0.473188 -0.0811514 0.0233623 0.0117521 0.0011551 0.187388 0.216684 0.152567 0.710103 6.03474
20.8 1 0.812857 0.472973 0.0823582 0.0233932 0.0117388 0.00116152 0.187435 0.216831 0.152474 0.710999 6.0341
20.85 0 0.812878 -0.471322 -0.0889472 0.0234053 0.0117969 0.00136776 0.187623 0.217091 0.152564 0.711421 6.02229
20.85 1 0.812279 0.47138 0.0900462 0.0233832 0.0117853 0.00137515 0.187533 0.216998 0.152476 0.711522 6.02194
20.9 0 0.812422 -0.469483 -0.0966487 0.0234182 0.0118386 0.00154661 0.187768 0.217353 0.152549 0.712326 6.00982
20.9 1 0.811945 0.469525 0.0978016 0.0234164 0.0118249 0.00155674 0.187727 0.217356 0.152443 0.712815 6.0096
20.95 0 0.811848 -0.467383 -0.104388 0.0234282 0.0118862 0.00175514 0.187921 0.217666 0.152481 0.713625 5.99802
20.95 1 0.81125 0.467375 0.105624 0.0234219 0.0118664 0.001761 0.187852 0.217643 0.152341 0.714183 5.99776
21 0 0.811701 -0.465339 -0.112057 0.023471 0.0119362 0.00194317 0.188168 0.218126 0.152431 0.715297 5.9871
21 1 0.811528 0.465354 0.11329 0.023454 0.0119429 0.00194238 0.188141 0.21805 0.152473 0.71487 5.98716
