t ekin epot bpot nu_top nu_bot nu_vol nu_eps nu_tmp nu_mix 
84.400000 0.0192444445 0.0201057447 -0.0288475337 5.46721856 5.4917404 5.70780704 4.43788404 5.41429044 5.32263406 
84.450000 0.0192559994 0.0200941496 -0.0291219332 5.46853246 5.49303597 5.71276331 4.44068291 5.41711039 5.32321442 
84.500000 0.0192676531 0.0200823774 -0.0290495335 5.46987868 5.49436576 5.71752102 4.44351809 5.41998851 5.32821863 
84.550000 0.0192793935 0.0200704397 -0.0290986244 5.47125584 5.49572876 5.72207568 4.44638669 5.42292195 5.33224018 
84.600000 0.0192912088 0.0200583483 -0.0290673978 5.47266262 5.49712313 5.72642342 4.44928597 5.42590782 5.33716504 
84.650000 0.0193030869 0.0200461153 -0.0292342541 5.47409758 5.49854775 5.73055989 4.4522129 5.42894317 5.33991005 
84.700000 0.019315016 0.0200337527 -0.0289892975 5.47555942 5.50000103 5.73448152 4.45516464 5.432025 5.34883063 
84.750000 0.0193269837 0.0200212728 -0.0292754057 5.47704657 5.50148141 5.73818468 4.45813825 5.43515028 5.34941758 
84.800000 0.0193389782 0.0200086879 -0.0289843349 5.47855768 5.50298785 5.74166597 4.4611308 5.43831593 5.35787225 
84.850000 0.0193509872 0.0199960103 -0.0291811363 5.48009124 5.50451838 5.74492226 4.46413932 5.44151884 5.36128883 
84.900000 0.0193629987 0.0199832526 -0.0290025273 5.48164573 5.50607146 5.74795058 4.46716083 5.44475588 5.36858236 
84.950000 0.0193750005 0.0199704273 -0.0292199923 5.48321975 5.50764561 5.7507484 4.47019239 5.44802386 5.37213079 
85.000000 0.0193869807 0.019957547 -0.0291460723 5.48481167 5.50923934 5.75331296 4.47323093 5.45131959 5.37737246 
85.050000 0.0193989271 0.0199446244 -0.0292580991 5.48642007 5.51085086 5.75564223 4.47627347 5.45463983 5.38281533 
85.100000 0.0194108278 0.019931672 -0.0292215662 5.48804327 5.51247881 5.75773406 4.47931707 5.45798132 5.38871082 
85.150000 0.0194226709 0.0199187026 -0.0292543065 5.48967986 5.51412122 5.75958683 4.48235871 5.4613408 5.39464055 
85.200000 0.0194344445 0.0199057288 -0.0291527187 5.49132818 5.51577666 5.76119906 4.48539544 5.46471499 5.40026723 
85.250000 0.0194461368 0.0198927634 -0.0293241557 5.49298676 5.51744307 5.76256938 4.48842426 5.46810058 5.40526165 
85.300000 0.0194577361 0.019879819 -0.0291803852 5.49465385 5.51911925 5.76369654 4.49144212 5.47149426 5.41252091 
85.350000 0.0194692309 0.0198669081 -0.0292145343 5.49632803 5.5208031 5.7645801 4.49444614 5.47489271 5.41825951 
85.400000 0.0194806097 0.0198540434 -0.0291036609 5.49800772 5.52249314 5.76521946 4.49743343 5.47829262 5.42489686 
85.450000 0.0194918612 0.0198412373 -0.0292572844 5.49969131 5.52418752 5.76561419 4.50040098 5.48169067 5.43076817 
85.500000 0.0195029743 0.0198285022 -0.0292797696 5.50137717 5.52588453 5.76576448 4.50334601 5.48508352 5.43539371 
85.550000 0.0195139378 0.0198158506 -0.0291440496 5.50306373 5.5275826 5.76567031 4.50626549 5.48846788 5.44362455 
85.600000 0.019524741 0.0198032945 -0.0291364763 5.50474942 5.52927975 5.76533228 4.50915668 5.49184044 5.44991852 
85.650000 0.0195353731 0.0197908462 -0.0293473161 5.50643261 5.53097423 5.76475126 4.51201681 5.49519791 5.4538431 
85.700000 0.0195458237 0.0197785176 -0.0288941129 5.5081118 5.53266471 5.76392803 4.51484306 5.49853702 5.46505847 
85.750000 0.0195560825 0.0197663206 -0.0292646022 5.50978535 5.53434924 5.76286383 4.51763263 5.50185452 5.46797119 
85.800000 0.0195661393 0.0197542669 -0.0290892861 5.51145177 5.53602589 5.76156043 4.52038299 5.50514717 5.47464919 
85.850000 0.0195759843 0.019742368 -0.029177291 5.51310947 5.53769319 5.76001924 4.52309136 5.50841178 5.4804566 
85.900000 0.0195856078 0.0197306353 -0.029022883 5.5147568 5.5393494 5.75824246 4.52575524 5.51164519 5.48815986 
85.950000 0.0195950005 0.01971908 -0.0293098249 5.51639236 5.540993 5.75623232 4.52837195 5.51484423 5.49187924 
86.000000 0.0196041531 0.019707713 -0.0290731963 5.51801459 5.54262209 5.75399117 4.5309391 5.51800581 5.4980059 
86.050000 0.0196130569 0.0196965451 -0.0292619528 5.51962192 5.54423518 5.75152198 4.53345414 5.52112689 5.50476821 
86.100000 0.0196217031 0.0196855869 -0.0293402653 5.52121297 5.54583051 5.74882739 4.53591467 5.52420442 5.51073875 
86.150000 0.0196300834 0.0196748486 -0.0293712192 5.52278618 5.54740667 5.74591093 4.53831846 5.52723544 5.51653091 
86.200000 0.0196381898 0.0196643404 -0.0290681602 5.52434013 5.548962 5.74277583 4.54066308 5.53021702 5.52363606 
86.250000 0.0196460143 0.0196540721 -0.0291936365 5.52587333 5.55049487 5.73942591 4.54294639 5.5331463 5.52943867 
86.300000 0.0196535498 0.0196440532 -0.0290271237 5.52738439 5.55200382 5.73586497 4.54516632 5.53602045 5.53475758 
86.350000 0.0196607888 0.019634293 -0.0293466707 5.52887191 5.55348737 5.73209718 4.54732073 5.53883672 5.53972352 
86.400000 0.0196677247 0.0196248005 -0.02903776 5.53033448 5.554944 5.72812682 4.54940762 5.54159241 5.54643086 
86.450000 0.0196743508 0.0196155844 -0.0293324557 5.53177078 5.55637232 5.7239584 4.55142499 5.5442849 5.55135761 
86.500000 0.019680661 0.0196066531 -0.02908842 5.53317954 5.55777086 5.71959682 4.5533711 5.54691163 5.55789949 
86.550000 0.0196866494 0.0195980147 -0.0293443504 5.53455944 5.5591383 5.7150469 4.55524406 5.5494701 5.56228491 
86.600000 0.0196923106 0.019589677 -0.0293216718 5.53590909 5.56047345 5.71031384 4.55704226 5.5519579 5.56734035 
86.650000 0.0196976393 0.0195816474 -0.0293100853 5.53722742 5.5617747 5.70540302 4.55876404 5.55437269 5.57229791 
86.700000 0.0197026308 0.019573933 -0.0288887913 5.53851315 5.56304114 5.70031978 4.56040779 5.5567122 5.57817242 
86.750000 0.0197072806 0.0195665406 -0.0292288368 5.53976511 5.56427134 5.69506997 4.56197213 5.55897427 5.58298016 
86.800000 0.0197115847 0.0195594766 -0.0291473597 5.54098217 5.56546417 5.68965936 4.56345565 5.56115679 5.587981 
86.850000 0.0197155392 0.0195527471 -0.0291725621 5.54216326 5.5666185 5.68409402 4.5648571 5.56325776 5.59204476 
86.900000 0.0197191409 0.0195463578 -0.0291900471 5.54330725 5.56773339 5.67838003 4.56617519 5.56527525 5.59709042 
86.950000 0.0197223866 0.019540314 -0.0291575616 5.54441314 5.56880767 5.67252366 4.56740871 5.56720743 5.6019905 
87.000000 0.0197252741 0.0195346208 -0.0291133842 5.54547997 5.56984041 5.66653155 4.56855697 5.56905256 5.6057586 
87.050000 0.0197278008 0.0195292827 -0.0290699456 5.54650678 5.57083057 5.66041012 4.56961877 5.57080901 5.60962987 
87.100000 0.0197299651 0.0195243039 -0.0291998785 5.5474926 5.57177751 5.6541661 4.57059342 5.57247522 5.61449053 
87.150000 0.0197317654 0.0195196883 -0.0291441273 5.54843661 5.57268017 5.64780632 4.57148011 5.57404974 5.61805708 
87.200000 0.0197332006 0.0195154393 -0.0289806156 5.54933795 5.57353789 5.64133766 4.57227817 5.57553122 5.6214223 
87.250000 0.0197342701 0.0195115601 -0.0292106021 5.55019588 5.57434993 5.63476713 4.57298703 5.57691841 5.62580458 
87.300000 0.0197349735 0.0195080532 -0.0290414832 5.55100965 5.57511547 5.62810184 4.57360624 5.57821016 5.62859693 
87.350000 0.0197353109 0.019504921 -0.0292525373 5.55177854 5.57583406 5.62134891 4.57413539 5.57940542 5.63284581 
87.400000 0.0197352826 0.0195021653 -0.0289607687 5.55250191 5.57650504 5.6145156 4.57457422 5.58050326 5.63463428 
87.450000 0.0197348895 0.0194997876 -0.0289936453 5.55317915 5.57712791 5.60760924 4.57492255 5.58150284 5.63718719 
87.500000 0.0197341328 0.0194977892 -0.0289716376 5.55380973 5.57770226 5.60063715 4.57518038 5.58240342 5.64073272 
87.550000 0.019733014 0.0194961706 -0.0291254868 5.5543931 5.57822764 5.59360667 4.57534747 5.58320439 5.64369972 
87.600000 0.019731535 0.0194949321 -0.0290296936 5.55492884 5.57870365 5.58652532 4.57542408 5.58390521 5.64625998 
87.650000 0.0197296982 0.0194940738 -0.0291759863 5.55541649 5.57913012 5.57940047 4.57541036 5.58450549 5.64924383 
87.700000 0.0197275062 0.0194935952 -0.0291366079 5.55585572 5.57950668 5.57223963 4.57530659 5.58500491 5.65184909 
87.750000 0.019724962 0.0194934953 -0.0290958623 5.55624624 5.57983313 5.56505023 4.57511313 5.58540328 5.65312509 
87.800000 0.0197220689 0.019493773 -0.0289505478 5.55658773 5.58010948 5.55783978 4.57483048 5.58570051 5.65365956 
87.850000 0.0197188307 0.0194944266 -0.0289057611 5.55687999 5.58033555 5.55061564 4.57445905 5.58589662 5.6545717 
87.900000 0.0197152514 0.0194954542 -0.0291093965 5.55712284 5.58051138 5.54338541 4.57399977 5.58599173 5.65863115 
87.950000 0.0197113354 0.0194968534 -0.0289080892 5.55731625 5.58063683 5.53615645 4.57345321 5.58598607 5.65806743 
88.000000 0.0197070874 0.0194986213 -0.0290543745 5.55746005 5.58071223 5.52893602 4.57282022 5.58587998 5.66049015 
88.050000 0.0197025125 0.019500755 -0.029066287 5.55755431 5.58073755 5.52173155 4.57210165 5.58567389 5.66120623 
88.100000 0.019697616 0.0195032509 -0.0290093735 5.557599 5.58071306 5.51455027 4.5712985 5.58536835 5.6621462 
88.150000 0.0196924035 0.0195061052 -0.0290276557 5.55759425 5.58063894 5.50739935 4.57041178 5.58496401 5.66229138 
88.200000 0.0196868811 0.0195093137 -0.0289984121 5.5575402 5.58051547 5.50028604 4.56944278 5.5844616 5.66306233 
88.250000 0.019681055 0.019512872 -0.0289981195 5.55743703 5.58034308 5.49321724 4.56839259 5.58386198 5.66299406 
88.300000 0.0196749319 0.0195167751 -0.0290184981 5.55728494 5.58012214 5.48620011 4.56726268 5.58316609 5.6634181 
88.350000 0.0196685184 0.0195210178 -0.0289783305 5.55708429 5.57985299 5.47924153 4.5660544 5.58237498 5.66177884 
88.400000 0.0196618217 0.0195255947 -0.028939295 5.55683544 5.57953612 5.47234819 4.56476916 5.58148979 5.66196342 
88.450000 0.0196548492 0.0195304999 -0.0289779159 5.55653864 5.57917224 5.46552674 4.56340848 5.58051174 5.66154097 
88.500000 0.0196476085 0.0195357272 -0.0289988255 5.55619445 5.57876173 5.45878383 4.56197403 5.57944217 5.66185286 
88.550000 0.0196401074 0.0195412703 -0.0291246215 5.55580328 5.5783054 5.452126 4.56046751 5.57828249 5.66188037 
88.600000 0.0196323541 0.0195471223 -0.0288478906 5.5553657 5.5778038 5.44555935 4.55889059 5.5770342 5.65837656 
88.650000 0.0196243568 0.0195532764 -0.0290338306 5.55488229 5.57725768 5.43909032 4.55724517 5.57569889 5.65875757 
88.700000 0.019616124 0.0195597251 -0.0287298275 5.55435368 5.57666766 5.43272476 4.55553304 5.57427823 5.65389475 
88.750000 0.0196076644 0.019566461 -0.0289350188 5.55378048 5.57603467 5.42646871 4.55375619 5.57277399 5.65498415 
88.800000 0.0195989871 0.0195734762 -0.0289055801 5.55316348 5.57535964 5.42032799 4.5519166 5.57118798 5.65331833 
88.850000 0.0195901011 0.0195807628 -0.0288191835 5.55250341 5.57464314 5.414308 4.55001626 5.56952213 5.6493424 
88.900000 0.0195810156 0.0195883123 -0.0288249587 5.55180105 5.57388629 5.40841439 4.54805736 5.56777842 5.64813321 
88.950000 0.01957174 0.0195961163 -0.0290235224 5.55105731 5.57308999 5.40265233 4.54604198 5.56595889 5.64822599 
89.000000 0.0195622841 0.0196041661 -0.0288962457 5.55027295 5.57225523 5.39702702 4.54397235 5.56406569 5.64468514 
89.050000 0.0195526573 0.0196124527 -0.0290364157 5.54944894 5.57138288 5.39154343 4.54185069 5.56210099 5.64370861 
89.100000 0.0195428697 0.019620967 -0.0289261567 5.54858631 5.57047415 5.38620631 4.53967928 5.56006705 5.6392549 
89.150000 0.0195329312 0.0196296997 -0.0290418883 5.54768594 5.56953 5.38102022 4.53746056 5.55796618 5.63821154 
89.200000 0.0195228518 0.0196386413 -0.0291202836 5.54674893 5.5685517 5.37598958 4.53519676 5.55580075 5.63608008 
89.250000 0.0195126417 0.0196477821 -0.0290868426 5.54577638 5.56754004 5.37111893 4.53289046 5.55357319 5.63320781 
89.300000 0.019502311 0.0196571124 -0.0287687819 5.5447693 5.56649634 5.36641178 4.53054382 5.55128596 5.62678637 
89.350000 0.0194918703 0.0196666221 -0.0289638871 5.54372892 5.56542189 5.36187245 4.52815947 5.54894161 5.62591331 
89.400000 0.0194813297 0.0196763013 -0.0287732239 5.54265628 5.56431778 5.35750435 4.52573981 5.54654269 5.61981486 
89.450000 0.0194706998 0.0196861398 -0.0289416938 5.54155265 5.56318505 5.35331097 4.52328734 5.54409183 5.61850837 
89.500000 0.0194599909 0.0196961271 -0.0286691496 5.54041926 5.56202523 5.34929581 4.52080468 5.54159167 5.61161927 
89.550000 0.0194492138 0.019706253 -0.0287603138 5.53925732 5.56083949 5.34546176 4.5182943 5.53904489 5.60829723 
89.600000 0.0194383787 0.019716507 -0.028777219 5.53806812 5.5596291 5.34181167 4.51575876 5.53645422 5.60490893 
89.650000 0.0194274963 0.0197268784 -0.0288584811 5.53685295 5.55839512 5.33834852 4.51320074 5.53382242 5.60147918 
89.700000 0.0194165771 0.0197373567 -0.028853548 5.5356131 5.55713907 5.33507426 4.51062259 5.53115226 5.59814342 
89.750000 0.0194056315 0.0197479311 -0.0288602053 5.53434992 5.55586214 5.33199176 4.50802718 5.52844655 5.59317055 
89.800000 0.0193946701 0.0197585911 -0.0287626893 5.53306484 5.55456593 5.32910276 4.50541691 5.5257081 5.58793316 
89.850000 0.0193837033 0.0197693257 -0.0289205457 5.53175916 5.55325136 5.32640938 4.50279454 5.52293975 5.5860204 
89.900000 0.0193727415 0.0197801242 -0.0287017907 5.53043424 5.55192012 5.32391299 4.50016248 5.52014436 5.57823897 
89.950000 0.0193617951 0.0197909759 -0.0289223232 5.52909156 5.55057327 5.3216153 4.49752346 5.51732481 5.57605113 
90.000000 0.0193508743 0.0198018699 -0.0287788519 5.52773245 5.54921233 5.31951753 4.49488004 5.51448396 5.57092885 
90.050000 0.0193399892 0.0198127955 -0.0288360699 5.5263584 5.54783872 5.31762069 4.49223464 5.51162469 5.56585346 
90.100000 0.0193291503 0.019823742 -0.0287459344 5.52497081 5.54645353 5.31592583 4.48959013 5.5087499 5.56080903 
90.150000 0.0193183674 0.0198346985 -0.0288015254 5.52357116 5.54505863 5.31443378 4.48694896 5.50586245 5.55596334 
90.200000 0.0193076505 0.0198456544 -0.0286992458 5.52216083 5.54365486 5.31314456 4.48431351 5.50296523 5.55046145 
90.250000 0.0192970092 0.019856599 -0.0288180965 5.52074134 5.54224375 5.31205885 4.48168641 5.50006112 5.5458737 
90.300000 0.0192864535 0.0198675219 -0.0286388651 5.5193141 5.54082666 5.31117665 4.47907027 5.49715298 5.53960337 
90.350000 0.0192759929 0.0198784125 -0.0290556377 5.51788062 5.53940527 5.31049781 4.47646744 5.49424366 5.5382475 
90.400000 0.0192656368 0.0198892603 -0.0286401902 5.51644233 5.53798042 5.31002228 4.4738805 5.49133601 5.52876341 
90.450000 0.0192553945 0.019900055 -0.0288316287 5.51500069 5.53655384 5.30974937 4.47131174 5.48843284 5.52658851 
90.500000 0.0192452752 0.0199107865 -0.028633657 5.51355711 5.53512679 5.30967858 4.46876367 5.48553697 5.51967883 
90.550000 0.0192352878 0.0199214445 -0.0287208001 5.51211317 5.53370059 5.30980903 4.46623858 5.48265115 5.51409803 
90.600000 0.0192254412 0.019932019 -0.0286851972 5.51067018 5.53227636 5.31013956 4.4637388 5.47977817 5.50986027 
90.650000 0.0192157441 0.0199425002 -0.0287451623 5.50922962 5.53085584 5.31066931 4.46126672 5.47692074 5.50471842 
90.700000 0.0192062048 0.0199528783 -0.0287175328 5.50779295 5.52944016 5.31139661 4.45882448 5.47408155 5.49957305 
90.750000 0.0191968317 0.0199631436 -0.0287175057 5.50636147 5.52803051 5.31232012 4.4564144 5.47126329 5.49423384 
90.800000 0.0191876329 0.0199732868 -0.0285005895 5.50493672 5.5266283 5.31343807 4.45403861 5.46846857 5.48727519 
90.850000 0.0191786163 0.0199832985 -0.0287175687 5.50352007 5.5252348 5.31474847 4.45169922 5.4657 5.48485437 
90.900000 0.0191697894 0.0199931695 -0.0287995611 5.50211277 5.52385106 5.31624957 4.44939843 5.46296015 5.47938858 
90.950000 0.0191611598 0.0200028909 -0.0284753807 5.50071629 5.52247881 5.31793891 4.44713821 5.46025151 5.47224945 
91.000000 0.0191527347 0.0200124538 -0.0286633649 5.49933197 5.52111884 5.31981429 4.44492059 5.45757657 5.46896143 
91.050000 0.0191445212 0.0200218498 -0.028850897 5.49796118 5.51977266 5.32187315 4.4427475 5.45493775 5.46333703 
91.100000 0.0191365259 0.0200310703 -0.0286396445 5.49660514 5.51844123 5.32411278 4.44062082 5.45233744 5.45904786 
91.150000 0.0191287557 0.0200401071 -0.0289078187 5.49526513 5.51712587 5.32653037 4.43854244 5.44977797 5.45357933 
91.200000 0.0191212166 0.0200489522 -0.0287078684 5.49394248 5.51582761 5.3291231 4.43651417 5.44726163 5.44841813 
91.250000 0.0191139148 0.0200575979 -0.0287056585 5.49263839 5.51454773 5.33188779 4.43453772 5.44479065 5.44239389 
91.300000 0.0191068562 0.0200660365 -0.0286209814 5.49135411 5.51328723 5.33482113 4.43261475 5.44236721 5.4378617 
91.350000 0.0191000463 0.0200742607 -0.0287312213 5.49009076 5.51204736 5.33791987 4.43074694 5.43999343 5.43375371 
91.400000 0.0190934904 0.0200822634 -0.0288559384 5.4888496 5.51082916 5.3411804 4.42893577 5.43767137 5.42889916 
91.450000 0.0190871937 0.0200900376 -0.0288358341 5.48763169 5.50963354 5.34459921 4.42718279 5.43540305 5.42370565 
91.500000 0.0190811609 0.0200975767 -0.0288439969 5.48643813 5.50846164 5.34817248 4.42548949 5.43319041 5.41943104 
91.550000 0.0190753966 0.0201048742 -0.0287777545 5.48527003 5.50731435 5.35189634 4.42385723 5.43103534 5.41495072 
91.600000 0.019069905 0.0201119241 -0.0287563824 5.48412842 5.50619291 5.35576687 4.42228733 5.42893967 5.40965524 
91.650000 0.0190646902 0.0201187205 -0.0288963312 5.48301432 5.50509806 5.3597799 4.42078106 5.42690515 5.40588291 
91.700000 0.0190597559 0.0201252575 -0.0288433053 5.48192875 5.50403076 5.3639312 4.41933957 5.42493349 5.40204154 
91.750000 0.0190551056 0.0201315299 -0.0288800645 5.48087262 5.50299198 5.3682166 4.41796407 5.42302632 5.39687937 
91.800000 0.0190507425 0.0201375326 -0.0287959454 5.47984688 5.50198243 5.37263152 4.41665555 5.4211852 5.39263024 
91.850000 0.0190466694 0.0201432606 -0.0287580162 5.47885239 5.50100307 5.37717148 4.41541505 5.41941163 5.38867298 
91.900000 0.019042889 0.0201487094 -0.0288353972 5.47789004 5.50005471 5.38183196 4.41424348 5.41770703 5.38565717 
91.950000 0.0190394037 0.0201538746 -0.0288970726 5.47696062 5.49913812 5.38660819 4.41314171 5.41607278 5.3807187 
92.000000 0.0190362156 0.0201587523 -0.0290258824 5.47606495 5.49825401 5.39149548 4.41211052 5.41451015 5.37736217 
92.050000 0.0190333265 0.0201633386 -0.0289465359 5.47520373 5.4974032 5.39648889 4.41115067 5.41302036 5.37337489 
92.100000 0.0190307377 0.0201676301 -0.028838776 5.47437771 5.49658625 5.40158351 4.41026279 5.41160456 5.37039697 
92.150000 0.0190284507 0.0201716235 -0.0288038371 5.47358755 5.49580389 5.40677432 4.40944748 5.41026383 5.36709607 
92.200000 0.0190264663 0.020175316 -0.0287195186 5.47283388 5.4950567 5.41205629 4.40870528 5.40899916 5.36435292 
92.250000 0.0190247853 0.020178705 -0.0289036473 5.47211731 5.49434537 5.41742424 4.40803662 5.40781148 5.36035034 
92.300000 0.019023408 0.020181788 -0.0288709684 5.4714384 5.4936704 5.42287298 4.40744189 5.40670165 5.35738706 
92.350000 0.0190223344 0.0201845631 -0.0289294883 5.47079766 5.49303228 5.42839723 4.40692139 5.40567045 5.3537326 
92.400000 0.0190215646 0.0201870285 -0.0289287513 5.4701956 5.49243156 5.43399174 4.40647539 5.40471858 5.35114994 
92.450000 0.0190210979 0.0201891827 -0.0289946862 5.46963265 5.49186865 5.43965108 4.40610404 5.40384669 5.34802307 
92.500000 0.0190209337 0.0201910245 -0.028772896 5.46910922 5.49134405 5.44536989 4.40580746 5.40305532 5.34702513 
92.550000 0.019021071 0.0201925531 -0.0289502208 5.46862568 5.49085805 5.45114274 4.40558573 5.40234496 5.34319104 
92.600000 0.0190215085 0.0201937679 -0.028906033 5.46818238 5.49041106 5.45696412 4.4054387 5.40171602 5.34147461 
92.650000 0.0190222447 0.0201946686 -0.0289021063 5.46777956 5.4900034 5.46282853 4.40536632 5.40116882 5.33991445 
92.700000 0.0190232778 0.0201952551 -0.0287044736 5.46741752 5.48963532 5.46873044 4.40536834 5.40070363 5.33874311 
92.750000 0.0190246056 0.0201955277 -0.0290379112 5.46709645 5.48930712 5.47466433 4.40544471 5.40032062 5.33492194 
92.800000 0.0190262258 0.0201954871 -0.0289051817 5.46681653 5.48901894 5.48062459 4.40559504 5.40001991 5.33422455 
